problem,algorithm,size_set,size,seed,iterations,fitness_evaluations,reached_optimum
leadingones,MMAS-ACO,large,200,16,30698,30699,True
leadingones,MMAS-ACO,large,200,17,41123,41124,True
leadingones,MMAS-ACO,large,200,18,33171,33172,True
leadingones,MMAS-ACO,large,200,19,31785,31786,True
leadingones,MMAS-ACO,large,300,0,82142,82143,True
leadingones,MMAS-ACO,large,300,1,69553,69554,True
leadingones,MMAS-ACO,large,300,2,86354,86355,True
leadingones,MMAS-ACO,large,300,3,75290,75291,True
leadingones,MMAS-ACO,large,300,4,84987,84988,True
leadingones,MMAS-ACO,large,300,5,73265,73266,True
leadingones,MMAS-ACO,large,300,6,81317,81318,True
leadingones,MMAS-ACO,large,300,7,78948,78949,True
leadingones,MMAS-ACO,large,300,8,76352,76353,True
leadingones,MMAS-ACO,large,300,9,78854,78855,True
leadingones,MMAS-ACO,large,300,10,85970,85971,True
leadingones,MMAS-ACO,large,300,11,63178,63179,True
leadingones,MMAS-ACO,large,300,12,75862,75863,True
leadingones,MMAS-ACO,large,300,13,74710,74711,True
leadingones,MMAS-ACO,large,300,14,71116,71117,True
leadingones,MMAS-ACO,large,300,15,69309,69310,True
leadingones,MMAS-ACO,large,300,16,83630,83631,True
leadingones,MMAS-ACO,large,300,17,85753,85754,True
leadingones,MMAS-ACO,large,300,18,77981,77982,True
leadingones,MMAS-ACO,large,300,19,93969,93970,True
leadingones,MMAS-ACO,large,400,0,130461,130462,True
leadingones,MMAS-ACO,large,400,1,120530,120531,True
leadingones,MMAS-ACO,large,400,2,121644,121645,True
leadingones,MMAS-ACO,large,400,3,128902,128903,True
leadingones,MMAS-ACO,large,400,4,143915,143916,True
leadingones,MMAS-ACO,large,400,5,119218,119219,True
leadingones,MMAS-ACO,large,400,6,134761,134762,True
leadingones,MMAS-ACO,large,400,7,146675,146676,True
leadingones,MMAS-ACO,large,400,8,126008,126009,True
leadingones,MMAS-ACO,large,400,9,138667,138668,True
leadingones,MMAS-ACO,large,400,10,108772,108773,True
leadingones,MMAS-ACO,large,400,11,140141,140142,True
leadingones,MMAS-ACO,large,400,12,132146,132147,True
leadingones,MMAS-ACO,large,400,13,139402,139403,True
leadingones,MMAS-ACO,large,400,14,137511,137512,True
leadingones,MMAS-ACO,large,400,15,113615,113616,True
leadingones,MMAS-ACO,large,400,16,122888,122889,True
leadingones,MMAS-ACO,large,400,17,135967,135968,True
leadingones,MMAS-ACO,large,400,18,114853,114854,True
leadingones,MMAS-ACO,large,400,19,132499,132500,True
leadingones,MMAS-ACO,large,500,0,150000,150001,False
leadingones,MMAS-ACO,large,500,1,150000,150001,False
leadingones,MMAS-ACO,large,500,2,150000,150001,False
leadingones,MMAS-ACO,large,500,3,150000,150001,False
leadingones,MMAS-ACO,large,500,4,150000,150001,False
leadingones,MMAS-ACO,large,500,5,150000,150001,False
leadingones,MMAS-ACO,large,500,6,150000,150001,False
leadingones,MMAS-ACO,large,500,7,150000,150001,False
leadingones,MMAS-ACO,large,500,8,150000,150001,False
leadingones,MMAS-ACO,large,500,9,150000,150001,False
leadingones,MMAS-ACO,large,500,10,150000,150001,False
leadingones,MMAS-ACO,large,500,11,150000,150001,False
leadingones,MMAS-ACO,large,500,12,150000,150001,False
leadingones,MMAS-ACO,large,500,13,150000,150001,False
leadingones,MMAS-ACO,large,500,14,150000,150001,False
leadingones,MMAS-ACO,large,500,15,150000,150001,False
leadingones,MMAS-ACO,large,500,16,150000,150001,False
leadingones,MMAS-ACO,large,500,17,150000,150001,False
leadingones,MMAS-ACO,large,500,18,150000,150001,False
leadingones,MMAS-ACO,large,500,19,150000,150001,False
leadingones,MMAS-ACO,large,600,0,150000,150001,False
leadingones,MMAS-ACO,large,600,1,150000,150001,False
leadingones,MMAS-ACO,large,600,2,150000,150001,False
leadingones,MMAS-ACO,large,600,3,150000,150001,False
leadingones,MMAS-ACO,large,600,4,150000,150001,False
leadingones,MMAS-ACO,large,600,5,150000,150001,False
leadingones,MMAS-ACO,large,600,6,150000,150001,False
leadingones,MMAS-ACO,large,600,7,150000,150001,False
leadingones,MMAS-ACO,large,600,8,150000,150001,False
leadingones,MMAS-ACO,large,600,9,150000,150001,False
leadingones,MMAS-ACO,large,600,10,150000,150001,False
leadingones,MMAS-ACO,large,600,11,150000,150001,False
leadingones,MMAS-ACO,large,600,12,150000,150001,False
leadingones,MMAS-ACO,large,600,13,150000,150001,False
leadingones,MMAS-ACO,large,600,14,150000,150001,False
leadingones,MMAS-ACO,large,600,15,150000,150001,False
leadingones,MMAS-ACO,large,600,16,150000,150001,False
leadingones,MMAS-ACO,large,600,17,150000,150001,False
leadingones,MMAS-ACO,large,600,18,150000,150001,False
leadingones,MMAS-ACO,large,600,19,150000,150001,False
leadingones,MMAS-ACO,large,700,0,150000,150001,False
leadingones,MMAS-ACO,large,700,1,150000,150001,False
leadingones,MMAS-ACO,large,700,2,150000,150001,False
leadingones,MMAS-ACO,large,700,3,150000,150001,False
leadingones,MMAS-ACO,large,700,4,150000,150001,False
leadingones,MMAS-ACO,large,700,5,150000,150001,False
leadingones,MMAS-ACO,large,700,6,150000,150001,False
leadingones,MMAS-ACO,large,700,7,150000,150001,False
leadingones,MMAS-ACO,large,700,8,150000,150001,False
leadingones,MMAS-ACO,large,700,9,150000,150001,False
leadingones,MMAS-ACO,large,700,10,150000,150001,False
leadingones,MMAS-ACO,large,700,11,150000,150001,False
leadingones,MMAS-ACO,large,700,12,150000,150001,False
leadingones,MMAS-ACO,large,700,13,150000,150001,False
leadingones,MMAS-ACO,large,700,14,150000,150001,False
leadingones,MMAS-ACO,large,700,15,150000,150001,False
leadingones,MMAS-ACO,large,700,16,150000,150001,False
leadingones,MMAS-ACO,large,700,17,150000,150001,False
leadingones,MMAS-ACO,large,700,18,150000,150001,False
leadingones,MMAS-ACO,large,700,19,150000,150001,False
leadingones,MMAS-ACO,large,800,0,150000,150001,False
leadingones,MMAS-ACO,large,800,1,150000,150001,False
leadingones,MMAS-ACO,large,800,2,150000,150001,False
leadingones,MMAS-ACO,large,800,3,150000,150001,False
leadingones,MMAS-ACO,large,800,4,150000,150001,False
leadingones,MMAS-ACO,large,800,5,150000,150001,False
leadingones,MMAS-ACO,large,800,6,150000,150001,False
leadingones,MMAS-ACO,large,800,7,150000,150001,False
leadingones,MMAS-ACO,large,800,8,150000,150001,False
leadingones,MMAS-ACO,large,800,9,150000,150001,False
leadingones,MMAS-ACO,large,800,10,150000,150001,False
leadingones,MMAS-ACO,large,800,11,150000,150001,False
leadingones,MMAS-ACO,large,800,12,150000,150001,False
leadingones,MMAS-ACO,large,800,13,150000,150001,False
leadingones,MMAS-ACO,large,800,14,150000,150001,False
leadingones,MMAS-ACO,large,800,15,150000,150001,False
leadingones,MMAS-ACO,large,800,16,150000,150001,False
leadingones,MMAS-ACO,large,800,17,150000,150001,False
leadingones,MMAS-ACO,large,800,18,150000,150001,False
leadingones,MMAS-ACO,large,800,19,150000,150001,False
leadingones,MMAS-ACO,large,900,0,150000,150001,False
leadingones,MMAS-ACO,large,900,1,150000,150001,False
leadingones,MMAS-ACO,large,900,2,150000,150001,False
leadingones,MMAS-ACO,large,900,3,150000,150001,False
leadingones,MMAS-ACO,large,900,4,150000,150001,False
leadingones,MMAS-ACO,large,900,5,150000,150001,False
leadingones,MMAS-ACO,large,900,6,150000,150001,False
leadingones,MMAS-ACO,large,900,7,150000,150001,False
leadingones,MMAS-ACO,large,900,8,150000,150001,False
leadingones,MMAS-ACO,large,900,9,150000,150001,False
leadingones,MMAS-ACO,large,900,10,150000,150001,False
leadingones,MMAS-ACO,large,900,11,150000,150001,False
leadingones,MMAS-ACO,large,900,12,150000,150001,False
leadingones,MMAS-ACO,large,900,13,150000,150001,False
leadingones,MMAS-ACO,large,900,14,150000,150001,False
leadingones,MMAS-ACO,large,900,15,150000,150001,False
leadingones,MMAS-ACO,large,900,16,150000,150001,False
leadingones,MMAS-ACO,large,900,17,150000,150001,False
leadingones,MMAS-ACO,large,900,18,150000,150001,False
leadingones,MMAS-ACO,large,900,19,150000,150001,False
leadingones,MMAS-ACO,large,1000,0,150000,150001,False
leadingones,MMAS-ACO,large,1000,1,150000,150001,False
leadingones,MMAS-ACO,large,1000,2,150000,150001,False
leadingones,MMAS-ACO,large,1000,3,150000,150001,False
leadingones,MMAS-ACO,large,1000,4,150000,150001,False
leadingones,MMAS-ACO,large,1000,5,150000,150001,False
leadingones,MMAS-ACO,large,1000,6,150000,150001,False
leadingones,MMAS-ACO,large,1000,7,150000,150001,False
leadingones,MMAS-ACO,large,1000,8,150000,150001,False
leadingones,MMAS-ACO,large,1000,9,150000,150001,False
leadingones,MMAS-ACO,large,1000,10,150000,150001,False
leadingones,MMAS-ACO,large,1000,11,150000,150001,False
leadingones,MMAS-ACO,large,1000,12,150000,150001,False
leadingones,MMAS-ACO,large,1000,13,150000,150001,False
leadingones,MMAS-ACO,large,1000,14,150000,150001,False
leadingones,MMAS-ACO,large,1000,15,150000,150001,False
leadingones,MMAS-ACO,large,1000,16,150000,150001,False
leadingones,MMAS-ACO,large,1000,17,150000,150001,False
leadingones,MMAS-ACO,large,1000,18,150000,150001,False
leadingones,MMAS-ACO,large,1000,19,150000,150001,False
leadingones,P-ACO,large,100,0,30,930,True
leadingones,P-ACO,large,100,1,35,1080,True
leadingones,P-ACO,large,100,2,31,960,True
leadingones,P-ACO,large,100,3,31,960,True
leadingones,P-ACO,large,100,4,32,990,True
leadingones,P-ACO,large,100,5,32,990,True
leadingones,P-ACO,large,100,6,30,930,True
leadingones,P-ACO,large,100,7,23,720,True
leadingones,P-ACO,large,100,8,34,1050,True
leadingones,P-ACO,large,100,9,30,930,True
leadingones,P-ACO,large,100,10,35,1080,True
leadingones,P-ACO,large,100,11,33,1020,True
leadingones,P-ACO,large,100,12,32,990,True
leadingones,P-ACO,large,100,13,30,930,True
leadingones,P-ACO,large,100,14,32,990,True
leadingones,P-ACO,large,100,15,30,930,True
leadingones,P-ACO,large,100,16,34,1050,True
leadingones,P-ACO,large,100,17,24,750,True
leadingones,P-ACO,large,100,18,32,990,True
leadingones,P-ACO,large,100,19,29,900,True
leadingones,P-ACO,large,200,0,46,1410,True
leadingones,P-ACO,large,200,1,46,1410,True
leadingones,P-ACO,large,200,2,39,1200,True
leadingones,P-ACO,large,200,3,44,1350,True
leadingones,P-ACO,large,200,4,44,1350,True
leadingones,P-ACO,large,200,5,37,1140,True
leadingones,P-ACO,large,200,6,40,1230,True
leadingones,P-ACO,large,200,7,41,1260,True
leadingones,P-ACO,large,200,8,44,1350,True
leadingones,P-ACO,large,200,9,38,1170,True
leadingones,P-ACO,large,200,10,44,1350,True
leadingones,P-ACO,large,200,11,45,1380,True
leadingones,P-ACO,large,200,12,38,1170,True
leadingones,P-ACO,large,200,13,47,1440,True
leadingones,P-ACO,large,200,14,42,1290,True
leadingones,P-ACO,large,200,15,47,1440,True
leadingones,P-ACO,large,200,16,40,1230,True
leadingones,P-ACO,large,200,17,39,1200,True
leadingones,P-ACO,large,200,18,46,1410,True
leadingones,P-ACO,large,200,19,35,1080,True
leadingones,P-ACO,large,300,0,50,1530,True
leadingones,P-ACO,large,300,1,55,1680,True
leadingones,P-ACO,large,300,2,52,1590,True
leadingones,P-ACO,large,300,3,56,1710,True
leadingones,P-ACO,large,300,4,50,1530,True
leadingones,P-ACO,large,300,5,49,1500,True
leadingones,P-ACO,large,300,6,47,1440,True
leadingones,P-ACO,large,300,7,49,1500,True
leadingones,P-ACO,large,300,8,50,1530,True
leadingones,P-ACO,large,300,9,50,1530,True
leadingones,P-ACO,large,300,10,52,1590,True
leadingones,P-ACO,large,300,11,49,1500,True
leadingones,P-ACO,large,300,12,51,1560,True
leadingones,P-ACO,large,300,13,53,1620,True
leadingones,P-ACO,large,300,14,48,1470,True
leadingones,P-ACO,large,300,15,43,1320,True
leadingones,P-ACO,large,300,16,55,1680,True
leadingones,P-ACO,large,300,17,47,1440,True
leadingones,P-ACO,large,300,18,44,1350,True
leadingones,P-ACO,large,300,19,50,1530,True
leadingones,P-ACO,large,400,0,54,1650,True
leadingones,P-ACO,large,400,1,54,1650,True
leadingones,P-ACO,large,400,2,61,1860,True
leadingones,P-ACO,large,400,3,58,1770,True
leadingones,P-ACO,large,400,4,53,1620,True
leadingones,P-ACO,large,400,5,53,1620,True
leadingones,P-ACO,large,400,6,52,1590,True
leadingones,P-ACO,large,400,7,61,1860,True
leadingones,P-ACO,large,400,8,59,1800,True
leadingones,P-ACO,large,400,9,58,1770,True
leadingones,P-ACO,large,400,10,56,1710,True
leadingones,P-ACO,large,400,11,58,1770,True
leadingones,P-ACO,large,400,12,61,1860,True
leadingones,P-ACO,large,400,13,59,1800,True
leadingones,P-ACO,large,400,14,54,1650,True
leadingones,P-ACO,large,400,15,50,1530,True
leadingones,P-ACO,large,400,16,51,1560,True
leadingones,P-ACO,large,400,17,59,1800,True
leadingones,P-ACO,large,400,18,57,1740,True
leadingones,P-ACO,large,400,19,53,1620,True
leadingones,P-ACO,large,500,0,58,1770,True
leadingones,P-ACO,large,500,1,59,1800,True
leadingones,P-ACO,large,500,2,55,1680,True
leadingones,P-ACO,large,500,3,65,1980,True
leadingones,P-ACO,large,500,4,60,1830,True
leadingones,P-ACO,large,500,5,60,1830,True
leadingones,P-ACO,large,500,6,59,1800,True
leadingones,P-ACO,large,500,7,57,1740,True
leadingones,P-ACO,large,500,8,58,1770,True
leadingones,P-ACO,large,500,9,58,1770,True
leadingones,P-ACO,large,500,10,59,1800,True
leadingones,P-ACO,large,500,11,54,1650,True
leadingones,P-ACO,large,500,12,57,1740,True
leadingones,P-ACO,large,500,13,58,1770,True
leadingones,P-ACO,large,500,14,63,1920,True
leadingones,P-ACO,large,500,15,65,1980,True
leadingones,P-ACO,large,500,16,63,1920,True
leadingones,P-ACO,large,500,17,60,1830,True
leadingones,P-ACO,large,500,18,56,1710,True
leadingones,P-ACO,large,500,19,53,1620,True
leadingones,P-ACO,large,600,0,63,1920,True
leadingones,P-ACO,large,600,1,65,1980,True
leadingones,P-ACO,large,600,2,62,1890,True
leadingones,P-ACO,large,600,3,62,1890,True
leadingones,P-ACO,large,600,4,61,1860,True
leadingones,P-ACO,large,600,5,65,1980,True
leadingones,P-ACO,large,600,6,59,1800,True
leadingones,P-ACO,large,600,7,63,1920,True
leadingones,P-ACO,large,600,8,62,1890,True
leadingones,P-ACO,large,600,9,60,1830,True
leadingones,P-ACO,large,600,10,59,1800,True
leadingones,P-ACO,large,600,11,75,2280,True
leadingones,P-ACO,large,600,12,61,1860,True
leadingones,P-ACO,large,600,13,67,2040,True
leadingones,P-ACO,large,600,14,63,1920,True
leadingones,P-ACO,large,600,15,62,1890,True
leadingones,P-ACO,large,600,16,64,1950,True
leadingones,P-ACO,large,600,17,64,1950,True
leadingones,P-ACO,large,600,18,66,2010,True
leadingones,P-ACO,large,600,19,60,1830,True
leadingones,P-ACO,large,700,0,66,2010,True
leadingones,P-ACO,large,700,1,68,2070,True
leadingones,P-ACO,large,700,2,64,1950,True
leadingones,P-ACO,large,700,3,65,1980,True
leadingones,P-ACO,large,700,4,67,2040,True
leadingones,P-ACO,large,700,5,64,1950,True
leadingones,P-ACO,large,700,6,68,2070,True
leadingones,P-ACO,large,700,7,62,1890,True
leadingones,P-ACO,large,700,8,66,2010,True
leadingones,P-ACO,large,700,9,68,2070,True
leadingones,P-ACO,large,700,10,70,2130,True
leadingones,P-ACO,large,700,11,68,2070,True
leadingones,P-ACO,large,700,12,70,2130,True
leadingones,P-ACO,large,700,13,66,2010,True
leadingones,P-ACO,large,700,14,65,1980,True
leadingones,P-ACO,large,700,15,68,2070,True
leadingones,P-ACO,large,700,16,64,1950,True
leadingones,P-ACO,large,700,17,65,1980,True
leadingones,P-ACO,large,700,18,65,1980,True
leadingones,P-ACO,large,700,19,70,2130,True
leadingones,P-ACO,large,800,0,68,2070,True
leadingones,P-ACO,large,800,1,69,2100,True
leadingones,P-ACO,large,800,2,59,1800,True
leadingones,P-ACO,large,800,3,71,2160,True
leadingones,P-ACO,large,800,4,66,2010,True
leadingones,P-ACO,large,800,5,63,1920,True
leadingones,P-ACO,large,800,6,74,2250,True
leadingones,P-ACO,large,800,7,70,2130,True
leadingones,P-ACO,large,800,8,76,2310,True
leadingones,P-ACO,large,800,9,73,2220,True
leadingones,P-ACO,large,800,10,68,2070,True
leadingones,P-ACO,large,800,11,72,2190,True
leadingones,P-ACO,large,800,12,69,2100,True
leadingones,P-ACO,large,800,13,74,2250,True
leadingones,P-ACO,large,800,14,71,2160,True
leadingones,P-ACO,large,800,15,67,2040,True
leadingones,P-ACO,large,800,16,58,1770,True
leadingones,P-ACO,large,800,17,66,2010,True
leadingones,P-ACO,large,800,18,71,2160,True
leadingones,P-ACO,large,800,19,65,1980,True
leadingones,P-ACO,large,900,0,71,2160,True
leadingones,P-ACO,large,900,1,71,2160,True
leadingones,P-ACO,large,900,2,73,2220,True
leadingones,P-ACO,large,900,3,66,2010,True
leadingones,P-ACO,large,900,4,64,1950,True
leadingones,P-ACO,large,900,5,73,2220,True
leadingones,P-ACO,large,900,6,67,2040,True
leadingones,P-ACO,large,900,7,76,2310,True
leadingones,P-ACO,large,900,8,79,2400,True
leadingones,P-ACO,large,900,9,67,2040,True
leadingones,P-ACO,large,900,10,73,2220,True
leadingones,P-ACO,large,900,11,72,2190,True
leadingones,P-ACO,large,900,12,64,1950,True
leadingones,P-ACO,large,900,13,72,2190,True
leadingones,P-ACO,large,900,14,80,2430,True
