problem,crossover,generation,fitness_evaluations,mean_fitness,std_fitness,min_fitness,max_fitness,bit_length,trials
leadingones,uniform,6,155,6.42,3.1374511948395307,1.0,16.0,100,50
leadingones,uniform,8,205,7.3,3.4307433596816885,1.0,17.0,100,50
leadingones,uniform,10,255,8.22,3.5059378203271088,1.0,17.0,100,50
leadingones,uniform,13,330,9.2,3.4292856398964493,1.0,18.0,100,50
leadingones,uniform,15,380,9.78,3.5456452163181806,2.0,18.0,100,50
leadingones,uniform,17,430,10.64,3.7829089336118042,3.0,20.0,100,50
leadingones,uniform,19,480,11.62,3.7517462600767657,4.0,20.0,100,50
leadingones,uniform,21,530,12.28,3.852479720907042,4.0,20.0,100,50
leadingones,uniform,23,580,13.08,4.316665379665188,4.0,23.0,100,50
leadingones,uniform,26,655,13.86,4.266192682005818,6.0,24.0,100,50
leadingones,uniform,28,705,14.46,4.526411382099511,6.0,24.0,100,50
leadingones,uniform,30,755,15.02,4.701021165661776,6.0,27.0,100,50
leadingones,uniform,32,805,15.48,4.809324276860524,6.0,27.0,100,50
leadingones,uniform,34,855,16.18,5.214172992910764,6.0,30.0,100,50
leadingones,uniform,36,905,16.86,5.578566124014307,6.0,36.0,100,50
leadingones,uniform,39,980,18.06,5.601464094323911,8.0,36.0,100,50
leadingones,uniform,41,1030,18.64,5.548909802835148,10.0,36.0,100,50
leadingones,uniform,43,1080,19.48,5.994130462377341,10.0,37.0,100,50
leadingones,uniform,45,1130,20.16,6.18177967902448,10.0,37.0,100,50
leadingones,uniform,47,1180,20.74,6.173524115122578,10.0,37.0,100,50
leadingones,uniform,49,1230,21.54,6.116240675447624,11.0,37.0,100,50
leadingones,uniform,52,1305,22.24,6.201806188522824,11.0,37.0,100,50
leadingones,uniform,54,1355,22.9,6.366317616958802,12.0,39.0,100,50
leadingones,uniform,56,1405,23.46,6.353613145289851,13.0,39.0,100,50
leadingones,uniform,58,1455,24.3,6.567343450741708,14.0,39.0,100,50
leadingones,uniform,60,1505,25.06,6.780589944835183,14.0,39.0,100,50
leadingones,uniform,62,1555,25.5,6.726812023536855,15.0,41.0,100,50
leadingones,uniform,65,1630,26.76,6.592601914267234,15.0,41.0,100,50
leadingones,uniform,67,1680,27.44,6.8648670781013665,15.0,48.0,100,50
leadingones,uniform,69,1730,28.28,7.025781095365837,15.0,49.0,100,50
leadingones,uniform,71,1780,29.06,7.349585022298878,16.0,49.0,100,50
leadingones,uniform,73,1830,29.76,7.447308238551698,17.0,50.0,100,50
leadingones,uniform,75,1880,30.16,7.658616062971168,17.0,53.0,100,50
leadingones,uniform,78,1955,31.14,7.510019973342282,18.0,53.0,100,50
leadingones,uniform,80,2005,31.76,7.317267249458638,19.0,53.0,100,50
leadingones,uniform,82,2055,32.16,7.3467271624853465,19.0,53.0,100,50
leadingones,uniform,84,2105,32.6,7.4565407529229,19.0,53.0,100,50
leadingones,uniform,86,2155,33.28,7.480748625639014,20.0,53.0,100,50
leadingones,uniform,88,2205,33.96,7.753605612874568,20.0,54.0,100,50
leadingones,uniform,91,2280,34.94,7.907995953463811,20.0,54.0,100,50
leadingones,uniform,93,2330,35.48,8.030541700283985,20.0,54.0,100,50
leadingones,uniform,95,2380,36.06,8.068234007513665,20.0,55.0,100,50
leadingones,uniform,97,2430,36.64,8.26984884988837,20.0,55.0,100,50
leadingones,uniform,99,2480,37.28,8.35712869351669,20.0,55.0,100,50
leadingones,uniform,101,2530,38.04,8.233978382288843,20.0,59.0,100,50
leadingones,uniform,104,2605,38.98,8.415438194176225,20.0,59.0,100,50
leadingones,uniform,106,2655,39.6,8.364209466530593,20.0,59.0,100,50
leadingones,uniform,108,2705,40.32,8.56607261234692,20.0,61.0,100,50
leadingones,uniform,110,2755,40.72,8.681105920330658,20.0,62.0,100,50
leadingones,uniform,112,2805,41.22,8.656304061203025,21.0,62.0,100,50
leadingones,uniform,114,2855,42.08,8.601953266555219,21.0,62.0,100,50
leadingones,uniform,117,2930,42.76,8.918654607058174,21.0,63.0,100,50
leadingones,uniform,119,2980,43.18,8.965913227329382,21.0,63.0,100,50
leadingones,uniform,121,3030,43.94,9.02753565487282,22.0,63.0,100,50
leadingones,uniform,123,3080,44.26,9.160371171519197,22.0,63.0,100,50
leadingones,uniform,125,3130,44.72,9.476370613267507,22.0,63.0,100,50
leadingones,uniform,127,3180,45.36,9.50948999684,24.0,65.0,100,50
leadingones,uniform,130,3255,46.22,9.226678709048018,25.0,65.0,100,50
leadingones,uniform,132,3305,46.42,9.260863890588178,25.0,65.0,100,50
leadingones,uniform,134,3355,46.78,9.428234193103181,26.0,67.0,100,50
leadingones,uniform,136,3405,47.48,9.411142332363273,26.0,70.0,100,50
leadingones,uniform,138,3455,48.18,9.62847859217644,26.0,70.0,100,50
leadingones,uniform,140,3505,48.9,9.583840566286565,26.0,70.0,100,50
leadingones,uniform,143,3580,49.64,9.701051489400516,26.0,70.0,100,50
leadingones,uniform,145,3630,50.2,9.797958971132712,27.0,70.0,100,50
leadingones,uniform,147,3680,51.16,9.9082995513862,28.0,70.0,100,50
leadingones,uniform,149,3730,51.62,10.047666395735876,28.0,73.0,100,50
leadingones,uniform,151,3780,52.34,10.065008693488545,29.0,74.0,100,50
leadingones,uniform,153,3830,52.9,9.621330469326994,33.0,74.0,100,50
leadingones,uniform,156,3905,53.7,9.82496819333274,34.0,76.0,100,50
leadingones,uniform,158,3955,53.92,9.684709598124252,34.0,76.0,100,50
leadingones,uniform,160,4005,54.44,9.90587704345254,34.0,83.0,100,50
leadingones,uniform,162,4055,55.0,9.897474425326898,34.0,83.0,100,50
leadingones,uniform,164,4105,55.66,9.78081796170443,34.0,83.0,100,50
leadingones,uniform,166,4155,56.1,9.904039579888602,34.0,83.0,100,50
leadingones,uniform,169,4230,56.82,9.995378932286659,34.0,83.0,100,50
leadingones,uniform,171,4280,57.28,9.857058384731218,34.0,83.0,100,50
leadingones,uniform,173,4330,57.5,9.800510190801292,34.0,83.0,100,50
leadingones,uniform,175,4380,57.98,9.766248000127787,34.0,83.0,100,50
leadingones,uniform,177,4430,58.34,9.471240679024053,38.0,83.0,100,50
leadingones,uniform,180,4505,59.08,9.53695968325336,38.0,83.0,100,50
leadingones,uniform,182,4555,59.64,9.526300436160932,40.0,83.0,100,50
leadingones,uniform,184,4605,60.14,9.73244059832887,40.0,83.0,100,50
leadingones,uniform,186,4655,60.58,9.74492688530807,40.0,83.0,100,50
leadingones,uniform,188,4705,61.04,9.777443428626933,40.0,83.0,100,50
leadingones,uniform,190,4755,61.68,10.050751215705223,41.0,84.0,100,50
leadingones,uniform,193,4830,62.58,10.079861110154246,41.0,84.0,100,50
leadingones,uniform,195,4880,63.12,10.055128044933092,42.0,84.0,100,50
leadingones,uniform,197,4930,63.42,9.915825734652662,42.0,84.0,100,50
leadingones,uniform,199,4980,64.02,9.962911221124076,42.0,84.0,100,50
leadingones,uniform,201,5030,64.22,9.970536595389436,42.0,84.0,100,50
leadingones,uniform,203,5080,64.78,9.794467826278261,42.0,84.0,100,50
leadingones,uniform,206,5155,65.14,9.836686433957324,42.0,86.0,100,50
leadingones,uniform,208,5205,65.64,9.580730661071732,45.0,86.0,100,50
leadingones,uniform,210,5255,66.0,9.651942809610922,45.0,86.0,100,50
leadingones,uniform,212,5305,66.16,9.629870196425287,45.0,86.0,100,50
leadingones,uniform,214,5355,66.56,9.639834023467417,45.0,88.0,100,50
leadingones,uniform,216,5405,67.0,9.781615408509987,45.0,88.0,100,50
leadingones,uniform,219,5480,67.78,9.863650439872652,46.0,88.0,100,50
leadingones,uniform,221,5530,68.28,10.051945085405114,46.0,88.0,100,50
leadingones,uniform,223,5580,68.7,9.893937537704591,48.0,88.0,100,50
leadingones,uniform,225,5630,69.22,9.74944100961691,48.0,88.0,100,50
leadingones,uniform,227,5680,69.66,9.997219613472538,48.0,91.0,100,50
leadingones,uniform,229,5730,70.36,9.876760602545756,50.0,91.0,100,50
leadingones,uniform,232,5805,70.96,9.981903626062516,51.0,92.0,100,50
leadingones,uniform,234,5855,71.46,10.168992083780967,51.0,92.0,100,50
leadingones,uniform,236,5905,71.82,10.267794310366758,51.0,92.0,100,50
leadingones,uniform,238,5955,72.2,10.229369482035537,52.0,93.0,100,50
leadingones,uniform,240,6005,72.66,9.967166096739836,52.0,93.0,100,50
leadingones,uniform,242,6055,73.36,9.826006309788326,52.0,93.0,100,50
leadingones,uniform,245,6130,73.94,10.090411289932636,52.0,93.0,100,50
leadingones,uniform,247,6180,74.54,10.145363473035356,52.0,96.0,100,50
leadingones,uniform,249,6230,74.98,9.914615474137161,53.0,96.0,100,50
leadingones,uniform,251,6280,75.32,9.85178156477294,53.0,96.0,100,50
leadingones,uniform,253,6330,75.88,9.789055112726663,53.0,96.0,100,50
leadingones,uniform,255,6380,76.4,9.746794344808963,54.0,96.0,100,50
leadingones,uniform,258,6455,76.7,9.728823155962905,55.0,96.0,100,50
leadingones,uniform,260,6505,77.08,9.874897467822136,55.0,96.0,100,50
leadingones,uniform,262,6555,77.6,9.82445927265211,57.0,96.0,100,50
leadingones,uniform,264,6605,78.04,9.769257904262739,57.0,96.0,100,50
leadingones,uniform,266,6655,78.3,9.546203433826454,58.0,96.0,100,50
leadingones,uniform,268,6705,78.9,9.387757985802574,58.0,96.0,100,50
leadingones,uniform,271,6780,79.48,9.514704409491657,58.0,96.0,100,50
leadingones,uniform,273,6830,79.98,9.371211234413618,58.0,96.0,100,50
leadingones,uniform,275,6880,80.66,9.298623554053577,58.0,97.0,100,50
leadingones,uniform,277,6930,81.06,9.276658881299882,58.0,97.0,100,50
leadingones,uniform,279,6980,81.46,9.230839615116276,60.0,97.0,100,50
leadingones,uniform,281,7030,81.98,9.085130709021197,61.0,97.0,100,50
leadingones,uniform,284,7105,82.62,9.217136214681869,61.0,99.0,100,50
leadingones,uniform,286,7155,82.98,9.248762079327157,62.0,99.0,100,50
leadingones,uniform,288,7205,83.54,9.141575356578318,63.0,100.0,100,50
leadingones,uniform,290,7255,83.78,9.310832401026236,63.0,100.0,100,50
leadingones,uniform,292,7305,84.14,8.964396242915639,65.0,100.0,100,50
leadingones,uniform,294,7355,84.66,8.873804144784806,65.0,100.0,100,50
leadingones,uniform,297,7430,85.22,9.06926678403497,65.0,100.0,100,50
leadingones,uniform,299,7480,85.44,9.026981776873154,65.0,100.0,100,50
leadingones,uniform,301,7530,85.68,9.005420589844762,65.0,100.0,100,50
leadingones,uniform,303,7580,86.04,8.984341934721764,65.0,100.0,100,50
leadingones,uniform,305,7630,86.52,8.839094976297064,65.0,100.0,100,50
leadingones,uniform,307,7680,86.72,8.711004534495434,67.0,100.0,100,50
leadingones,uniform,310,7755,87.14,8.506491638742732,71.0,100.0,100,50
leadingones,uniform,312,7805,87.64,8.67815648625905,71.0,100.0,100,50
leadingones,uniform,314,7855,87.84,8.727794681361381,71.0,100.0,100,50
leadingones,uniform,316,7905,88.16,8.649531779235222,71.0,100.0,100,50
leadingones,uniform,318,7955,88.42,8.586244813653988,71.0,100.0,100,50
leadingones,uniform,320,8005,88.78,8.61925750862567,71.0,100.0,100,50
leadingones,uniform,323,8080,89.42,8.0326583395536,74.0,100.0,100,50
leadingones,uniform,325,8130,89.86,8.114209758195804,74.0,100.0,100,50
leadingones,uniform,327,8180,89.98,8.048577514070422,74.0,100.0,100,50
leadingones,uniform,329,8230,90.42,7.864070192972594,74.0,100.0,100,50
leadingones,uniform,331,8280,90.84,7.955777774674202,74.0,100.0,100,50
leadingones,uniform,333,8330,91.12,7.9212120284714,74.0,100.0,100,50
leadingones,uniform,336,8405,91.6,7.647221717722064,74.0,100.0,100,50
leadingones,uniform,338,8455,91.84,7.648163178175528,74.0,100.0,100,50
leadingones,uniform,340,8505,92.0,7.54983443527075,74.0,100.0,100,50
leadingones,uniform,342,8555,92.4,7.421590126111789,74.0,100.0,100,50
leadingones,uniform,344,8605,92.66,7.455494618065256,75.0,100.0,100,50
leadingones,uniform,346,8655,92.8,7.370210309075311,75.0,100.0,100,50
leadingones,uniform,349,8730,93.08,7.243866370937554,77.0,100.0,100,50
leadingones,uniform,351,8780,93.26,7.216120841560235,77.0,100.0,100,50
leadingones,uniform,353,8830,93.64,7.1435565371879015,77.0,100.0,100,50
leadingones,uniform,355,8880,93.74,7.1324890466091855,77.0,100.0,100,50
leadingones,uniform,357,8930,93.96,7.062464159201093,77.0,100.0,100,50
leadingones,uniform,360,9005,94.16,6.9465387064350255,77.0,100.0,100,50
leadingones,uniform,362,9055,94.4,6.959885056522127,77.0,100.0,100,50
leadingones,uniform,364,9105,94.68,6.894751627143648,77.0,100.0,100,50
leadingones,uniform,366,9155,94.88,6.801882092479992,77.0,100.0,100,50
leadingones,uniform,368,9205,95.04,6.817506875684102,77.0,100.0,100,50
leadingones,uniform,370,9255,95.16,6.759763309465798,77.0,100.0,100,50
leadingones,uniform,373,9330,95.48,6.741631849930698,78.0,100.0,100,50
leadingones,uniform,375,9380,95.68,6.522085556016571,78.0,100.0,100,50
leadingones,uniform,377,9430,95.78,6.521625564228599,78.0,100.0,100,50
leadingones,uniform,379,9480,96.12,6.348669151877424,78.0,100.0,100,50
leadingones,uniform,381,9530,96.24,6.307329070216647,78.0,100.0,100,50
leadingones,uniform,383,9580,96.34,6.205191374969833,79.0,100.0,100,50
leadingones,uniform,386,9655,96.56,6.138924987324736,79.0,100.0,100,50
leadingones,uniform,388,9705,96.66,6.015347039032744,79.0,100.0,100,50
leadingones,uniform,390,9755,96.86,5.82755523354348,79.0,100.0,100,50
leadingones,uniform,392,9805,96.92,5.81666571155675,79.0,100.0,100,50
leadingones,uniform,394,9855,97.0,5.81033561853358,79.0,100.0,100,50
leadingones,uniform,396,9905,97.06,5.686510353459317,79.0,100.0,100,50
leadingones,uniform,399,9980,97.22,5.474632407751227,79.0,100.0,100,50
leadingones,uniform,401,10030,97.34,5.320187966604188,80.0,100.0,100,50
leadingones,uniform,403,10080,97.38,5.211103529963688,81.0,100.0,100,50
leadingones,uniform,405,10130,97.46,5.212331532049741,81.0,100.0,100,50
leadingones,uniform,407,10180,97.48,5.197076101039891,81.0,100.0,100,50
leadingones,uniform,409,10230,97.6,5.126402247190518,81.0,100.0,100,50
leadingones,uniform,412,10305,97.64,5.046820781442511,81.0,100.0,100,50
leadingones,uniform,414,10355,97.66,5.050188115308181,81.0,100.0,100,50
leadingones,uniform,416,10405,97.68,4.985739664282522,81.0,100.0,100,50
leadingones,uniform,418,10455,97.7,4.992995093127971,81.0,100.0,100,50
leadingones,uniform,420,10505,97.76,4.970150903141675,81.0,100.0,100,50
leadingones,uniform,422,10555,97.96,4.6431024111040236,81.0,100.0,100,50
leadingones,uniform,425,10630,98.18,4.37579707024903,81.0,100.0,100,50
leadingones,uniform,427,10680,98.26,4.339631320746038,81.0,100.0,100,50
leadingones,uniform,429,10730,98.3,4.350861983561418,81.0,100.0,100,50
leadingones,uniform,431,10780,98.36,4.2367912386616355,81.0,100.0,100,50
leadingones,uniform,433,10830,98.38,4.21373943190606,81.0,100.0,100,50
leadingones,uniform,435,10880,98.52,3.961009972216682,81.0,100.0,100,50
leadingones,uniform,438,10955,98.6,3.9344631145812006,81.0,100.0,100,50
leadingones,uniform,440,11005,98.6,3.9344631145812006,81.0,100.0,100,50
leadingones,uniform,442,11055,98.7,3.8535697735995385,81.0,100.0,100,50
leadingones,uniform,444,11105,98.76,3.723224409030431,81.0,100.0,100,50
leadingones,uniform,446,11155,98.76,3.723224409030431,81.0,100.0,100,50
leadingones,uniform,448,11205,98.76,3.723224409030431,81.0,100.0,100,50
leadingones,uniform,451,11280,98.82,3.7131657652197534,81.0,100.0,100,50
leadingones,uniform,453,11330,98.88,3.6476841968569595,81.0,100.0,100,50
leadingones,uniform,455,11380,98.94,3.5575834494780305,81.0,100.0,100,50
leadingones,uniform,457,11430,99.1,3.3181320046074116,82.0,100.0,100,50
leadingones,uniform,459,11480,99.14,3.212537937519182,82.0,100.0,100,50
leadingones,uniform,461,11530,99.18,3.18552978325427,82.0,100.0,100,50
leadingones,uniform,464,11605,99.22,3.0284649576972162,82.0,100.0,100,50
leadingones,uniform,466,11655,99.22,3.0284649576972162,82.0,100.0,100,50
leadingones,uniform,468,11705,99.34,2.753978939643512,82.0,100.0,100,50
leadingones,uniform,470,11755,99.4,2.6229754097208007,83.0,100.0,100,50
leadingones,uniform,472,11805,99.42,2.4987196721521205,84.0,100.0,100,50
leadingones,uniform,474,11855,99.44,2.4426215425235243,84.0,100.0,100,50
leadingones,uniform,477,11930,99.46,2.393407612589214,84.0,100.0,100,50
leadingones,uniform,479,11980,99.5,2.3853720883753127,84.0,100.0,100,50
leadingones,uniform,481,12030,99.54,2.2557482128996584,85.0,100.0,100,50
leadingones,uniform,483,12080,99.56,2.210520300743696,85.0,100.0,100,50
leadingones,uniform,485,12130,99.58,2.079326814139615,86.0,100.0,100,50
leadingones,uniform,487,12180,99.58,2.079326814139615,86.0,100.0,100,50
leadingones,uniform,490,12255,99.58,2.079326814139615,86.0,100.0,100,50
leadingones,uniform,492,12305,99.58,2.079326814139615,86.0,100.0,100,50
leadingones,uniform,494,12355,99.6,2.06881608655772,86.0,100.0,100,50
leadingones,uniform,496,12405,99.64,1.936594949905633,87.0,100.0,100,50
leadingones,uniform,498,12455,99.64,1.936594949905633,87.0,100.0,100,50
leadingones,uniform,500,12505,99.74,1.8199999999999998,87.0,100.0,100,50
leadingones,uniform,503,12580,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,uniform,505,12630,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,uniform,507,12680,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,uniform,509,12730,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,uniform,511,12780,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,uniform,513,12830,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,uniform,516,12905,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,uniform,518,12955,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,uniform,520,13005,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,uniform,522,13055,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,uniform,524,13105,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,uniform,526,13155,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,uniform,529,13230,99.86,0.9799999999999998,93.0,100.0,100,50
leadingones,uniform,531,13280,99.9,0.7,95.0,100.0,100,50
leadingones,uniform,533,13330,99.9,0.7,95.0,100.0,100,50
leadingones,uniform,535,13380,99.9,0.7,95.0,100.0,100,50
leadingones,uniform,537,13430,99.9,0.7,95.0,100.0,100,50
leadingones,uniform,540,13505,100.0,0.0,100.0,100.0,100,50
